sample_id,region,PF,R_ohm,L_H,fsw_Hz,StopTime_s,analysisWindow_s,Vout_rms_V,Vout_fund_rms_V,Vout_THD_fft_pct,THD_block_pct,THD_used_pct,Vout_error_pct,Vout_valid_2pct,Irms_A,IL_rms_A,IL_ripple_rms_A,IL_ripple_rms_pct_of_Irms,Pac_W,Pdc_W,Psw_4mos_W,Pcond_4mos_W,Pmos_total_4mos_W,R_L_filter_ohm,P_L_filter_W,eta_total_mosfet_pct,eta_with_filter_pct,Tj_final_C,Good_condition,Strict_condition
875,normal,0.6,120,0.509295817894065,22000,0.25,0.2,218.943785583027,218.902280725924,0.207926321228263,0.17320979081742,0.17320979081742,0.498963306398369,1,1.05872620543459,2.17695803016393,1.70169312978656,160.730236113126,143.713545542822,167.396483682719,5.38977075195597,0.515421440942543,5.90519219289852,0.012,0.0568697551811425,96.0531733643354,96.0166776350368,25.0770958172458,0,0
876,normal,0.6,120,0.509295817894065,24000,0.25,0.2,219.228168963297,219.247291935259,0.180190323838093,0.542123645014012,0.542123645014012,0.342140029427689,1,1.06063553247719,1.85418100557044,1.26103384116331,118.894172649305,144.14600283347,165.082380276993,5.96316193242386,0.423352508895895,6.38651444131976,0.012,0.0412558464170184,95.757385475949,95.7311488219382,25.0807186820214,0,0
877,normal,0.7,120,0.389689246333571,2000,0.25,0.2,203.812421688685,200.865045634762,4.0270347336348,18.1370165325158,18.1370165325158,8.69770652965351,0,1.1370112884669,12.5009650296235,12.4295894087842,1093.18082721445,166.647924513,237.951491497617,2.71201729074158,10.837795028709,13.5498123194506,0.012,1.87528952006245,92.4805868499618,91.5280686279974,25.1607605075755,0,0
878,normal,0.7,120,0.389689246333571,6000,0.25,0.2,217.209389759278,217.127418683138,0.602822221223835,2.45574237861354,2.45574237861354,1.30571878039173,1,1.22473314786998,4.11149924601235,3.84877159179937,314.253892653517,192.734680825099,229.239766399102,2.73861791010808,1.39428489102192,4.13290280113,0.012,0.202853112599521,97.9006687007564,97.7998953138387,25.0630854532804,0,0
879,normal,0.7,120,0.389689246333571,10000,0.25,0.2,218.393957138117,218.378673274907,0.321946271905201,0.957543051553405,0.957543051553405,0.736966693224213,1,1.23029990659163,2.96322888405559,2.58170485328515,209.843538104249,194.721530424335,224.327669374094,3.41442131762498,0.771145524617497,4.18556684224247,0.012,0.105368705031616,97.8957176994881,97.8438860468739,25.0626048773017,0,0
880,normal,0.7,120,0.389689246333571,12000,0.25,0.2,218.687141237881,218.715300675406,0.245587022666414,0.731235473457246,0.731235473457246,0.583954238451722,1,1.23200100588921,3.2010982664232,2.85074309536506,231.39129608969,195.268894730661,228.263986109852,3.72798484582274,0.900661226254341,4.62864607207708,0.012,0.122964361335571,97.6844907378602,97.6244383397017,25.0649068036751,0,0
881,normal,0.7,120,0.389689246333571,14000,0.25,0.2,219.026296250404,219.003146692403,0.18944133128459,0.802126652186989,0.802126652186989,0.453115139816718,1,1.23444791315429,2.63716116227389,2.19702223333957,177.976098458921,195.902646144997,224.083184932703,3.639216049409,0.63674133278439,4.27595738219339,0.012,0.0834554279496696,97.8639288581047,97.8231459154629,25.0630067992466,0,0
882,normal,0.7,120,0.389689246333571,16000,0.25,0.2,218.937273552594,218.880419730557,0.226050928329652,0.4183060474098,0.4183060474098,0.508900122474229,1,1.23344217091559,2.47757311188115,2.00319595518063,162.406961786757,195.723550437,221.690882249805,4.21584279199754,0.567151186336272,4.78299397833381,0.012,0.0736604222965973,97.6145447061188,97.5786970580861,25.0666129815143,0,0
883,R45_R60_R80_R100_R120_f17_f18_f19,0.7,120,0.389689246333571,17000,0.25,0.2,218.881165560379,218.80617232873,0.228457471116068,1.1429222159972,1.1429222159972,0.542648941486525,1,1.23259962726436,2.73730388952957,2.31679589864684,187.960132990528,195.53537193733,223.565904319134,4.63206218632378,0.740924936458257,5.37298712278203,0.012,0.0899139910036043,97.3256527762618,97.2821153978789,25.0741548663254,0,0
884,R45_R60_R80_R100_R120_f17_f18_f19,0.7,120,0.389689246333571,18000,0.25,0.2,217.560287220545,217.334840162225,0.562889063695916,1.74772083347887,1.74772083347887,1.21143628989782,1,1.2273441704095,3.36063781002902,3.03251396816812,247.079347527786,193.494260817735,224.190556426772,5.16589963193415,1.06494680352178,6.23084643545594,0.012,0.13552663788236,96.880288852439,96.8145937749762,25.0807673559233,0,0
885,R45_R60_R80_R100_R120_f17_f18_f19,0.7,120,0.389689246333571,19000,0.25,0.2,217.135932088939,217.166195689853,0.494737366722703,1.2531268372478,1.2531268372478,1.2880928682485,1,1.22220627685412,3.61202028207432,3.31005776752269,270.826441510557,192.240967758325,225.768912473004,5.21438249367274,1.0621875912065,6.27657008487923,0.012,0.156560286217395,96.8382793011282,96.761968252698,25.0801800139443,0,0
886,normal,0.7,120,0.389689246333571,20000,0.25,0.2,217.323395351997,217.553464754339,0.371016066761222,1.77010786412632,1.77010786412632,1.11206147530046,1,1.22494608859396,3.31899255925884,2.98686769655515,243.836665496323,192.755403150677,223.434066886652,5.80961656886264,1.00883459505022,6.81845116391286,0.012,0.132188539300987,96.5834947732357,96.5195646541857,25.0833460342203,0,0
887,normal,0.7,120,0.389689246333571,22000,0.25,0.2,218.648593720022,218.559769991177,0.253340457098903,0.725089533255104,0.725089533255104,0.654650004010607,1,1.2323047313006,2.50582542783284,2.03945012975055,165.498847642828,195.345100377302,219.801472108448,5.54877743159421,0.660054347603266,6.20883177919748,0.012,0.0753499328972837,96.9195184074223,96.8832990689772,25.0793079067911,0,0
888,normal,0.7,120,0.389689246333571,24000,0.25,0.2,219.257842459391,219.256198807973,0.15338393928253,0.307983439597282,0.307983439597282,0.338091450921328,1,1.23567829226132,1.91030342967723,1.23191404290385,99.6953697915512,196.412160075286,216.809033773007,6.13347732907029,0.491842246094766,6.62531957516505,0.012,0.0437911103212391,96.7368982384084,96.7160385295489,25.082986062458,0,0
889,normal,0.8,120,0.286478897565412,2000,0.25,0.2,204.026303879576,201.94160440013,2.23509563024709,12.503790464595,12.503790464595,8.20836163630436,0,1.2956378835207,11.6785521782246,11.5764823223058,893.496745467838,220.237906916867,287.530016386705,2.60168434047019,9.70886328205645,12.3105476225266,0.012,1.63666297175417,94.7062440613033,94.0443650977877,25.1594472261229,0,0
890,normal,0.8,120,0.286478897565412,6000,0.25,0.2,217.199704999926,217.202560374629,0.620186347064817,2.28077210453254,2.28077210453254,1.27156346607757,1,1.39774954027342,4.05493829451986,3.70313725168572,264.935680176388,251.508866627227,288.021884926367,2.74173600515279,1.31528326260461,4.0570192677574,0.012,0.197310294868363,98.4125348915213,98.3366138576608,25.0632644063502,0,0
891,normal,0.8,120,0.286478897565412,10000,0.25,0.2,218.365784183087,218.338811813108,0.271291998708723,0.944920546089888,0.944920546089888,0.755085539496411,1,1.4039100348292,3.2697983700157,2.81615159283883,200.593451358971,254.258355535926,284.8937439123,3.65255436130428,0.892095578295059,4.54464993959934,0.012,0.128298976566688,98.2439732756391,98.1952939502413,25.0652464803292,0,0
892,normal,0.8,120,0.286478897565412,12000,0.25,0.2,218.655892896894,218.643886534728,0.23938599280588,0.880539051095388,0.880539051095388,0.616415211487074,1,1.40623507345156,3.34113970237843,2.89771646144082,206.062024489865,254.95859958155,288.431209452529,3.80925192708876,0.966997778926794,4.77624970601555,0.012,0.133958574129713,98.1611055585662,98.1105049426484,25.0669181932124,0,0
893,normal,0.8,120,0.286478897565412,14000,0.25,0.2,219.087280219337,219.089167629778,0.167768724815104,0.602011390061584,0.602011390061584,0.414014713737458,1,1.40907209167046,2.69462830551914,2.11718401252241,150.253775164369,256.005930023811,283.953027411651,3.67319194464437,0.723012339135113,4.39620428377949,0.012,0.0871322604588596,98.3117633442334,98.2788785874726,25.0639231104844,0,0
894,normal,0.8,120,0.286478897565412,16000,0.25,0.2,219.15199098019,219.302731855552,0.0747671052443467,0.363891808173633,0.363891808173633,0.316940065658196,1,1.40855828564487,2.47743076887998,1.83221494466137,130.077325399605,256.118119225683,281.676792605613,4.26680617745066,0.666766040227587,4.93357221767824,0.012,0.0736519585751192,98.110116739562,98.0824441967144,25.0677824458801,0,0
895,R45_R60_R80_R100_R120_f17_f18_f19,0.8,120,0.286478897565412,17000,0.25,0.2,218.463790307415,218.382540799459,0.305698711806876,1.64872927314738,1.64872927314738,0.735208727518517,1,1.4058388122638,2.99431722562225,2.49060925693763,177.161793742701,254.583272248644,282.709904232458,4.83868436109936,0.875655612080011,5.71433997317937,0.012,0.107591227771897,97.8046898223908,97.7642800052272,25.0773304235269,0,0
896,R45_R60_R80_R100_R120_f17_f18_f19,0.8,120,0.286478897565412,18000,0.25,0.2,218.470325084762,218.569935309401,0.231817273756537,1.23754681079941,1.23754681079941,0.650029404817771,1,1.40128486512699,3.19988214364284,2.73429887250666,195.127981508518,254.226480528669,285.900554172259,4.98639260147423,0.913878561605548,5.90027116307978,0.012,0.122870948798452,97.7317707138128,97.6856288778573,25.0795731007039,0,0
897,R45_R60_R80_R100_R120_f17_f18_f19,0.8,120,0.286478897565412,19000,0.25,0.2,217.265826366937,217.26114760444,0.412702608673856,1.615676469716,1.615676469716,1.24493290707261,1,1.39844446703,3.63604501069699,3.23851650072666,231.579914474873,251.761966247439,285.216855420418,5.28707840458488,1.11143959282144,6.39851799740632,0.012,0.158649879837774,97.5214959732808,97.4616019446399,25.0815497120764,0,0
898,normal,0.8,120,0.286478897565412,20000,0.25,0.2,217.913397296817,217.714364075903,0.344417971477431,1.57696366370255,1.57696366370255,1.03892542004405,1,1.39999068406298,3.22224994604587,2.76290703462768,197.351815699895,253.04558043152,283.346368892791,5.72992934109805,0.922571716597568,6.65250105769562,0.012,0.124594736577511,97.4383711194371,97.3916457590547,25.0845668981919,0,0
899,normal,0.8,120,0.286478897565412,22000,0.25,0.2,218.754347048651,218.710934107632,0.310157544442422,0.607725127973256,0.607725127973256,0.585939041985326,1,1.40811989706651,2.50476515897657,1.87198163117147,132.941920291823,255.527449769239,279.548997472358,5.7066625371263,0.715385557601306,6.42204809472761,0.012,0.0752861820194749,97.5483640369249,97.5203359863826,25.0813520479173,0,0
900,normal,0.8,120,0.286478897565412,24000,0.25,0.2,219.298434255049,219.273111760004,0.137352868189073,0.517747761617516,0.517747761617516,0.330403745452824,1,1.41077206049549,1.99076703627606,1.08572570355315,76.9596828542113,256.51943973623,276.605805368455,6.27568529790233,0.499640565593461,6.77532586349579,0.012,0.0475578407126802,97.4267145615056,97.4091199564617,25.0839594508222,0,0
901,normal,0.9,120,0.184997416880677,2000,0.25,0.2,202.760463677184,198.892327098438,5.15710907610659,23.0942342121732,23.0942342121732,9.59439677343721,0,1.45558909631435,13.2713259551187,13.1447010388021,903.050254504199,270.298486554792,345.310406935647,2.68324947018692,13.0351993362921,15.718448806479,0.012,2.11353711128409,94.5043643004478,93.8111419577596,25.2050066880993,0,0
902,normal,0.9,120,0.184997416880677,6000,0.25,0.2,217.765234483974,217.755587345331,0.512345460840444,1.36213892943541,1.36213892943541,1.02018757030424,1,1.57365762715798,3.88513036688087,3.33702331006258,212.055230596075,320.028541647327,355.265272923907,2.63757803969083,1.20815018929581,3.84572822898665,0.012,0.181130855611918,98.8125860598758,98.7573547376457,25.0600663741102,0,0
903,normal,0.9,120,0.184997416880677,10000,0.25,0.2,218.205353474039,218.166820381207,0.328379028379831,1.15956352353847,1.15956352353847,0.83326346308779,1,1.57771262320269,3.54896017597359,2.936182766896,186.103776043553,321.276302566382,353.207057768611,3.69417581173665,1.06888295105227,4.76305876278892,0.012,0.151141419967758,98.5391154174234,98.4934570009428,25.0672964965683,0,0
904,normal,0.9,120,0.184997416880677,12000,0.25,0.2,218.751162081739,218.741347337215,0.260002731284238,0.783768314668373,0.783768314668373,0.572114846720653,1,1.58161594811923,3.38375378679474,2.73023574835242,172.623180210029,322.931033516546,355.463444627733,3.76397684053715,0.999600094400438,4.76357693493759,0.012,0.137397476275773,98.5463365026436,98.5050348066399,25.0670268630377,0,0
905,normal,0.9,120,0.184997416880677,14000,0.25,0.2,218.9625423927,218.962724062264,0.161814179273265,0.611059249384878,0.611059249384878,0.471489062607253,1,1.58334212353247,3.06888048081092,2.32708967466568,146.973268763538,323.60047604878,352.724311205293,3.84739354150277,0.843706975506888,4.69110051700965,0.012,0.113016328866027,98.5710566911029,98.5371346960983,25.0660256817723,0,0
906,normal,0.9,120,0.184997416880677,16000,0.25,0.2,219.272916656401,219.266131477269,0.0916241241788487,0.493468179063662,0.493468179063662,0.333576601241338,1,1.58551819777542,2.71370232559153,1.83043956389309,115.447401768161,324.518758662356,350.547208581987,4.38399880871984,0.691820170183193,5.07581897890303,0.012,0.0883701637430508,98.4599810423982,98.4335892477822,25.0690632511063,0,0
907,R45_R60_R80_R100_R120_f17_f18_f19,0.9,120,0.184997416880677,17000,0.25,0.2,218.560285854366,218.778795082556,0.188086904288238,0.562706778213313,0.562706778213313,0.555093144292649,1,1.57738205066988,3.0410245732765,2.29379182651811,145.417644732549,322.417905217639,349.422785415627,4.8430740779682,0.899645223896839,5.74271930186504,0.012,0.110973965463258,98.2500279214566,98.2168139752741,25.0765417952211,0,0
908,R45_R60_R80_R100_R120_f17_f18_f19,0.9,120,0.184997416880677,18000,0.25,0.2,217.377047399644,217.139102956538,0.465091129734025,1.80404156563772,1.80404156563772,1.30040774702827,1,1.5739246017909,3.81463855536772,3.25698492048301,206.933986340707,319.17205639364,352.247555380965,5.34128759441353,1.22105660415382,6.56234419856735,0.012,0.174617607697175,97.9853696181194,97.9328703932543,25.0847221435364,0,0
909,R45_R60_R80_R100_R120_f17_f18_f19,0.9,120,0.184997416880677,19000,0.25,0.2,217.327480857807,217.477564654873,0.435309000810552,1.77030652002909,1.77030652002909,1.14656152051213,1,1.57406965453564,3.76833290537585,3.20298898242794,203.484577267506,319.25786434668,351.74670957217,5.51011459356538,1.22950156133073,6.73961615489611,0.012,0.17040399462886,97.9326171035044,97.8814529332959,25.0859943821515,0,0
910,normal,0.9,120,0.184997416880677,20000,0.25,0.2,217.922182915502,217.895216651522,0.391445978932056,1.60323472630118,1.60323472630118,0.95671970385364,1,1.57521691054566,3.34563808982956,2.68880549359597,170.694300930566,320.4378384727,349.465531698516,5.84835496637339,0.998122530252644,6.84647749662603,0.012,0.13431953073742,97.9080948390855,97.8679292286764,25.0846710615043,0,0
911,normal,0.9,120,0.184997416880677,22000,0.25,0.2,218.36867102797,218.261903207425,0.320325695570668,1.07240101265559,1.07240101265559,0.790043996625139,1,1.57960578052082,2.93433085041696,2.15178158269584,136.222696145513,321.868623747486,346.698662045592,5.6593659739751,0.794691655079529,6.45405762905463,0.012,0.103323570476505,98.034233394417,98.0033916009212,25.0816675582653,0,0
912,normal,0.9,120,0.184997416880677,24000,0.25,0.2,219.369644032662,219.35468226286,0.0685597374986645,0.18371081314352,0.18371081314352,0.293326244154754,1,1.585258324019,2.23605565379528,0.991359380292704,62.5361409728717,324.724923801572,345.132398937671,6.51022305815651,0.589975108868391,7.1001981670249,0.012,0.0599993386424381,97.860259004833,97.8425674891768,25.0873358134148,0,0
913,normal,0.95,120,0.125548080131886,2000,0.25,0.2,201.145617357238,197.81732233016,5.39184111386541,14.621996246392,14.621996246392,10.0830353044727,0,1.51281671998157,13.6461117629296,13.4943618964603,892.00242952264,294.65065340344,372.14792332397,2.74885499691342,13.3651927592601,16.1140477561735,0.012,2.2345963949564,94.8147110350551,94.1378002140944,25.1753985063199,0,0
914,normal,0.95,120,0.125548080131886,6000,0.25,0.2,217.237293724644,217.1637499583,0.638221972572867,1.51841715906119,1.51841715906119,1.28920456440905,1,1.65847469463695,4.29500174335308,3.67344188946703,221.495202872008,354.891184848019,391.833176905765,2.84955772821752,1.45353140964245,4.30308913785998,0.012,0.221364479704872,98.8020162208852,98.7411639524422,25.0636803276892,0,0
915,normal,0.95,120,0.125548080131886,10000,0.25,0.2,218.338905375213,218.343934799464,0.289023778315076,0.96304160654705,0.96304160654705,0.752756909334768,1,1.6662176375746,3.53527821255032,2.73780835045099,164.312769755351,358.450721456446,389.442567603284,3.80107780009001,1.05427609902031,4.85535389911032,0.012,0.149978304481596,98.6635638024059,98.6228507812189,25.0675449433294,0,0
916,normal,0.95,120,0.125548080131886,12000,0.25,0.2,218.731887136791,218.736781980309,0.2296258464665,0.790270457719494,0.790270457719494,0.574190008950537,1,1.66948006788526,3.57333990235748,2.78353883969359,166.730881861891,359.744093225392,392.936264294692,3.72656270733423,1.08345176153331,4.81001446886755,0.012,0.153225096693362,98.6805759783397,98.6391171442649,25.0677957107326,0,0
917,normal,0.95,120,0.125548080131886,14000,0.25,0.2,218.792053378791,218.738388550334,0.272156821711902,0.482163509594726,0.482163509594726,0.573459749848256,1,1.67005568926245,3.22156654792171,2.31426806054891,138.574304762913,359.996057525924,388.987761142585,3.8983820998562,0.884802240939229,4.78318434079543,0.012,0.124541892272258,98.6887454679937,98.655062936725,25.0668337344158,0,0
